inventory_category_id,category_name,category_type,parent_category_name,parent_category_type,asset_tag,name,description,serial_number,status,quantity,unit,location,assigned_to_user_id,metadata,purchased_at,warranty_expires_at
,Network Equipment,asset,ICT Equipment,asset_group,NETWORK-EQUIPMENT-0087,Ubiquiti Networks,UniFi AP LR,24A43C988621,available,1,units,MM Hall,,"{""source_file"":""Ubiquity.docx"",""source_files"":[""Ubiquity.docx""],""raw_remarks"":[""Functional""],""original_quantity"":""5""}",,
,Network Equipment,asset,ICT Equipment,asset_group,NETWORK-EQUIPMENT-0088,Ubiquiti Networks,UniFi AP LR,24A43C9880D7,available,1,units,MM Hall,,"{""source_file"":""Ubiquity.docx"",""source_files"":[""Ubiquity.docx""],""raw_remarks"":[""Functional""],""original_quantity"":""5""}",,
,Network Equipment,asset,ICT Equipment,asset_group,NETWORK-EQUIPMENT-0089,Ubiquiti Networks,UniFi AP,002722B2E69C,available,1,units,LRC Lib 2/F,,"{""source_file"":""Ubiquity.docx"",""source_files"":[""Ubiquity.docx""],""raw_remarks"":[""Functional""],""original_quantity"":""5""}",,
,Network Equipment,asset,ICT Equipment,asset_group,NETWORK-EQUIPMENT-0090,Ubiquiti Networks,UniFi AP LR,24A43CBE2DEB,available,1,units,LRC Lib 2/F,,"{""source_file"":""Ubiquity.docx"",""source_files"":[""Ubiquity.docx""],""raw_remarks"":[""Functional""],""original_quantity"":""5""}",,
,Network Equipment,asset,ICT Equipment,asset_group,NETWORK-EQUIPMENT-0091,Ubiquiti Networks,UniFi AP,002722B2E626,available,1,units,LRC Lib 3/F,,"{""source_file"":""Ubiquity.docx"",""source_files"":[""Ubiquity.docx""],""raw_remarks"":[""Functional""],""original_quantity"":""5""}",,
,Network Equipment,asset,ICT Equipment,asset_group,NETWORK-EQUIPMENT-0092,Ubiquiti Networks,UniFI AP Outdoor+,dc:9f:db:3e: 30:b 5,available,1,unit,LRC Lib 2F 618,,"{""source_file"":""Ubiquity.docx"",""source_files"":[""Ubiquity.docx""],""raw_remarks"":[""Functional""],""original_quantity"":""1""}",,
,Network Equipment,asset,ICT Equipment,asset_group,NETWORK-EQUIPMENT-0093,Ubiquiti Networks,UniFi AP LR,24A43C988633,available,1,unit,ICT,,"{""source_file"":""Ubiquity.docx"",""source_files"":[""Ubiquity.docx""],""raw_remarks"":[""Defecti ve""],""original_quantity"":""1""}",,
,Network Equipment,asset,ICT Equipment,asset_group,NETWORK-EQUIPMENT-0094,Ubiquiti Networks,Unifi AP,002722B2E5D1,maintenance,1,unit,SHoJ Control Room,,"{""source_file"":""Ubiquity.docx"",""source_files"":[""Ubiquity.docx""],""raw_remarks"":[""Defective""],""original_quantity"":""1""}",,
,Network Equipment,asset,ICT Equipment,asset_group,NETWORK-EQUIPMENT-0095,Ubiquiti Networks,Unifi AP Outdoor,DC9FDB3E325D,maintenance,1,unit,SHoJ Control Room,,"{""source_file"":""Ubiquity.docx"",""source_files"":[""Ubiquity.docx""],""raw_remarks"":[""Defective""],""original_quantity"":""1""}",,
,Network Equipment,asset,ICT Equipment,asset_group,NETWORK-EQUIPMENT-0096,Ubiquiti Networks,Unifi AP Outdoor,DC9FDB3E3238,maintenance,1,unit,ICT,,"{""source_file"":""Ubiquity.docx"",""source_files"":[""Ubiquity.docx""],""raw_remarks"":[""Defective""],""original_quantity"":""1""}",,
,Network Equipment,asset,ICT Equipment,asset_group,NETWORK-EQUIPMENT-0097,Ubiquiti Networks,NanoBeam AC NBE-5AC-19,0418D6E8DE1A,available,1,unit,LR,,"{""source_file"":""Ubiquity.docx"",""source_files"":[""Ubiquity.docx""],""raw_remarks"":[""Functional""],""original_quantity"":""1""}",2016-09-06,
,Network Equipment,asset,ICT Equipment,asset_group,NETWORK-EQUIPMENT-0098,Ubiquiti Networks,NanoBeam AC NBE-5AC-19,0418D6E8DEFD,available,1,unit,ISR,,"{""source_file"":""Ubiquity.docx"",""source_files"":[""Ubiquity.docx""],""raw_remarks"":[""Functional""],""original_quantity"":""1""}",2016-09-06,
,Network Equipment,asset,ICT Equipment,asset_group,NETWORK-EQUIPMENT-0099,Ubiquiti Networks,UniFI AP AC Pro,GEN6500767401,available,1,units,SHS LIB. 4/F,,"{""source_file"":""Ubiquity.docx"",""source_files"":[""Ubiquity.docx""],""raw_remarks"":[""Functional""],""original_quantity"":""10""}",2017-03-21,
,Network Equipment,asset,ICT Equipment,asset_group,NETWORK-EQUIPMENT-0100,Ubiquiti Networks,UniFI AP AC Pro,GEN6500767201,available,1,units,SHS Faculty 2/F,,"{""source_file"":""Ubiquity.docx"",""source_files"":[""Ubiquity.docx""],""raw_remarks"":[""Functional""],""original_quantity"":""10""}",2017-03-21,
,Network Equipment,asset,ICT Equipment,asset_group,NETWORK-EQUIPMENT-0101,Ubiquity Networks,Ubiquity UAP-Outdoor,44D9E7C6A9BA,available,1,unit,LR 2/F,,"{""source_file"":""Ubiquity.docx"",""source_files"":[""Ubiquity.docx""],""raw_remarks"":[""Functional""],""original_quantity"":""1""}",2018-10-08,
,Network Equipment,asset,ICT Equipment,asset_group,NETWORK-EQUIPMENT-0102,Ubiquity Networks,Ubiquity UAP-AC-PRO,FCECDAA0D5FA,available,1,units,LR 2/F,,"{""source_file"":""Ubiquity.docx"",""source_files"":[""Ubiquity.docx""],""raw_remarks"":[""Functional""],""original_quantity"":""5""}",2018-10-18,
,Network Equipment,asset,ICT Equipment,asset_group,NETWORK-EQUIPMENT-0103,Ubiquity Networks,Ubiquity UAP-AC-PRO,FCECDAA0F53D,available,1,units,LR 2/F,,"{""source_file"":""Ubiquity.docx"",""source_files"":[""Ubiquity.docx""],""raw_remarks"":[""Functional""],""original_quantity"":""5""}",2018-10-18,
,Network Equipment,asset,ICT Equipment,asset_group,NETWORK-EQUIPMENT-0104,Ubiquity Networks,Ubiquity UAP-AC-PRO,FCECDAA0F566,available,1,units,LRC GF,,"{""source_file"":""Ubiquity.docx"",""source_files"":[""Ubiquity.docx""],""raw_remarks"":[""Functional""],""original_quantity"":""5""}",2018-10-18,
,Network Equipment,asset,ICT Equipment,asset_group,NETWORK-EQUIPMENT-0105,Ubiquity Networks,Ubiquity UAP-AC-PRO,FCECDAA0FCE7,available,1,units,ICT,,"{""source_file"":""Ubiquity.docx"",""source_files"":[""Ubiquity.docx""],""raw_remarks"":[""Functional""],""original_quantity"":""5""}",2018-10-18,
,Network Equipment,asset,ICT Equipment,asset_group,NETWORK-EQUIPMENT-0106,Ubiquity Networks,Ubiquity UAP-AC-PRO,FCECDAA0CA95,available,1,units,ICT,,"{""source_file"":""Ubiquity.docx"",""source_files"":[""Ubiquity.docx""],""raw_remarks"":[""Functional""],""original_quantity"":""5""}",2018-10-18,
,Network Equipment,asset,ICT Equipment,asset_group,NETWORK-EQUIPMENT-0107,Ubiquity Networks,Unifi AP-AC-Pro,fc: ec:da :f0:67:48,available,1,unit,LRC 3/F Lib GS,,"{""source_file"":""Ubiquity.docx"",""source_files"":[""Ubiquity.docx""],""raw_remarks"":[""Functional""],""original_quantity"":""1""}",2018-10-18,
,Network Equipment,asset,ICT Equipment,asset_group,NETWORK-EQUIPMENT-0108,Ubiquity Networks,Unifi AP-AC-Pro,18E829602673,available,1,units,SJP 1 st Flr .,,"{""source_file"":""Ubiquity.docx"",""source_files"":[""Ubiquity.docx""],""raw_remarks"":[""Functional""],""original_quantity"":""8""}",2018-10-18,
,Network Equipment,asset,ICT Equipment,asset_group,NETWORK-EQUIPMENT-0109,Ubiquity Networks,Unifi AP-AC-Pro,18E82960 1180,available,1,units,Data Center,,"{""source_file"":""Ubiquity.docx"",""source_files"":[""Ubiquity.docx""],""raw_remarks"":[""On Hand""],""original_quantity"":""8""}",2018-10-18,
,Network Equipment,asset,ICT Equipment,asset_group,NETWORK-EQUIPMENT-0110,Ubiquity Networks,Unifi AP-AC-Pro,18E82960 1188,available,1,units,Data Center,,"{""source_file"":""Ubiquity.docx"",""source_files"":[""Ubiquity.docx""],""raw_remarks"":[""On Hand""],""original_quantity"":""8""}",2018-10-18,
,Network Equipment,asset,ICT Equipment,asset_group,NETWORK-EQUIPMENT-0111,Ubiquity Networks,Unifi AP-AC-Pro,18E82960 156D,available,1,units,Data Center,,"{""source_file"":""Ubiquity.docx"",""source_files"":[""Ubiquity.docx""],""raw_remarks"":[""On Hand""],""original_quantity"":""8""}",2018-10-18,
,Network Equipment,asset,ICT Equipment,asset_group,NETWORK-EQUIPMENT-0112,Ubiquity Networks,Unifi AP-AC-Pro,18E82960 12A5,available,1,units,Data Center,,"{""source_file"":""Ubiquity.docx"",""source_files"":[""Ubiquity.docx""],""raw_remarks"":[""On Hand""],""original_quantity"":""8""}",2018-10-18,
,Network Equipment,asset,ICT Equipment,asset_group,NETWORK-EQUIPMENT-0113,Ubiquity Networks,Unifi AP-AC-Pro,18E829601236,available,1,units,Data Center,,"{""source_file"":""Ubiquity.docx"",""source_files"":[""Ubiquity.docx""],""raw_remarks"":[""On Hand""],""original_quantity"":""8""}",2018-10-18,
,Network Equipment,asset,ICT Equipment,asset_group,NETWORK-EQUIPMENT-0114,Ubiquity Networks,Unifi AP-AC-Pro,18E829600967,available,1,units,SASTE Faculty,,"{""source_file"":""Ubiquity.docx"",""source_files"":[""Ubiquity.docx""],""raw_remarks"":[""Functional""],""original_quantity"":""8""}",2019-05-02,
,Network Equipment,asset,ICT Equipment,asset_group,NETWORK-EQUIPMENT-0115,Ubiquity Networks,Unifi AP-AC-Pro,18E829601182,available,1,units,SASTE Faculty,,"{""source_file"":""Ubiquity.docx"",""source_files"":[""Ubiquity.docx""],""raw_remarks"":[""On Hand""],""original_quantity"":""8""}",2019-05-02,
,Network Equipment,asset,ICT Equipment,asset_group,NETWORK-EQUIPMENT-0116,Ubiquity Networks,Unifi Cloud Key,1845 K B4FBE4E27C09-DNuWcZ,available,1,units,Control Room,,"{""source_file"":""Ubiquity.docx"",""source_files"":[""Ubiquity.docx""],""raw_remarks"":[""Functional""],""original_quantity"":""2""}",2019-03-18,
,Network Equipment,asset,ICT Equipment,asset_group,NETWORK-EQUIPMENT-0117,Ubiquity Networks,Unifi Cloud Key,1745 K 788A20C526A4 - QIVMCI,available,1,units,St. John Paul,,"{""source_file"":""Ubiquity.docx"",""source_files"":[""Ubiquity.docx""],""raw_remarks"":[""Functional""],""original_quantity"":""2""}",2019-03-18,
,Network Equipment,asset,ICT Equipment,asset_group,NETWORK-EQUIPMENT-0118,Ubiquity Networks,Edge Router X Advanced Gigabit Ethernet Router,B4FBE45345D8,available,1,units,Control Room,,"{""source_file"":""Ubiquity.docx"",""source_files"":[""Ubiquity.docx""],""raw_remarks"":[""Functional""],""original_quantity"":""2""}",2019-03-18,
,Network Equipment,asset,ICT Equipment,asset_group,NETWORK-EQUIPMENT-0119,Ubiquity Networks,Edge Router X Advanced Gigabit Ethernet Router,B4FBE4534554,available,1,units,St. Therese GF,,"{""source_file"":""Ubiquity.docx"",""source_files"":[""Ubiquity.docx""],""raw_remarks"":[""Functional""],""original_quantity"":""2""}",2019-03-18,
,Network Equipment,asset,ICT Equipment,asset_group,NETWORK-EQUIPMENT-0120,Ubiquity Networks,UAP AC-PRO,18E829E9D6AD,available,1,units,SJP 2 nd Flr A,,"{""source_file"":""Ubiquity.docx"",""source_files"":[""Ubiquity.docx""],""raw_remarks"":[""Functional""],""original_quantity"":""15""}",2019-07-25,
,Network Equipment,asset,ICT Equipment,asset_group,NETWORK-EQUIPMENT-0121,Ubiquity Networks,UAP AC-PRO,18E829E9D62E,available,1,units,SJP 3 rd B,,"{""source_file"":""Ubiquity.docx"",""source_files"":[""Ubiquity.docx""],""raw_remarks"":[""Functional""],""original_quantity"":""15""}",2019-07-25,
,Network Equipment,asset,ICT Equipment,asset_group,NETWORK-EQUIPMENT-0122,Ubiquity Networks,UAP AC-PRO,18E829E9D37E,available,1,units,SJP 3 rd A,,"{""source_file"":""Ubiquity.docx"",""source_files"":[""Ubiquity.docx""],""raw_remarks"":[""Functional""],""original_quantity"":""15""}",2019-07-25,
,Network Equipment,asset,ICT Equipment,asset_group,NETWORK-EQUIPMENT-0123,Ubiquity Networks,UAP AC-PRO,18E829E9D398,available,1,units,SJP 4th B,,"{""source_file"":""Ubiquity.docx"",""source_files"":[""Ubiquity.docx""],""raw_remarks"":[""Functional""],""original_quantity"":""15""}",2019-07-25,
,Network Equipment,asset,ICT Equipment,asset_group,NETWORK-EQUIPMENT-0124,Ubiquity Networks,UAP AC-PRO,18E829E9D575,available,1,units,SJP 2 nd Flr B,,"{""source_file"":""Ubiquity.docx"",""source_files"":[""Ubiquity.docx""],""raw_remarks"":[""Functional""],""original_quantity"":""15""}",2019-07-25,
,Network Equipment,asset,ICT Equipment,asset_group,NETWORK-EQUIPMENT-0125,Ubiquity Networks,UAP AC-PRO,18E829E9D92B,available,1,units,SJP 2 nd Flr B,,"{""source_file"":""Ubiquity.docx"",""source_files"":[""Ubiquity.docx""],""raw_remarks"":[""On Hand""],""original_quantity"":""15""}",2019-07-25,
,Network Equipment,asset,ICT Equipment,asset_group,NETWORK-EQUIPMENT-0126,Ubiquity Networks,UAP AC-PRO,18E829E9DF66,available,1,units,St. Therese 2 nd Flr,,"{""source_file"":""Ubiquity.docx"",""source_files"":[""Ubiquity.docx""],""raw_remarks"":[""Functional""],""original_quantity"":""15""}",2019-07-25,
,Network Equipment,asset,ICT Equipment,asset_group,NETWORK-EQUIPMENT-0127,Ubiquity Networks,UAP AC-PRO,18E829E9DC2D,available,1,units,St. Therese 2 nd Flr,,"{""source_file"":""Ubiquity.docx"",""source_files"":[""Ubiquity.docx""],""raw_remarks"":[""On Hand""],""original_quantity"":""15""}",2019-07-25,
,Network Equipment,asset,ICT Equipment,asset_group,NETWORK-EQUIPMENT-0128,Ubiquity Networks,UAP AC-PRO,18E829E9DF64,available,1,units,St. Therese GF,,"{""source_file"":""Ubiquity.docx"",""source_files"":[""Ubiquity.docx""],""raw_remarks"":[""Functional""],""original_quantity"":""15""}",2019-07-25,
,Network Equipment,asset,ICT Equipment,asset_group,NETWORK-EQUIPMENT-0129,Ubiquity Networks,UAP AC-PRO,18E829E9DF0D,available,1,units,SJP 4th A,,"{""source_file"":""Ubiquity.docx"",""source_files"":[""Ubiquity.docx""],""raw_remarks"":[""Functional""],""original_quantity"":""15""}",2019-07-25,
,Network Equipment,asset,ICT Equipment,asset_group,NETWORK-EQUIPMENT-0130,Ubiquity Networks,UAP AC-PRO,18E829E9DDB0,available,1,units,SJP 4th A,,"{""source_file"":""Ubiquity.docx"",""source_files"":[""Ubiquity.docx""],""raw_remarks"":[""On Hand""],""original_quantity"":""15""}",2019-07-25,
,Network Equipment,asset,ICT Equipment,asset_group,NETWORK-EQUIPMENT-0131,Ubiquity Networks,UAP AC-PRO,18E829E9E17F,available,1,units,SJP 4th A,,"{""source_file"":""Ubiquity.docx"",""source_files"":[""Ubiquity.docx""],""raw_remarks"":[""On Hand""],""original_quantity"":""15""}",2019-07-25,
,Network Equipment,asset,ICT Equipment,asset_group,NETWORK-EQUIPMENT-0132,Ubiquity Networks,UAP AC-PRO,18E829E9D74F,available,1,units,SJP 4th A,,"{""source_file"":""Ubiquity.docx"",""source_files"":[""Ubiquity.docx""],""raw_remarks"":[""On Hand""],""original_quantity"":""15""}",2019-07-25,
,Network Equipment,asset,ICT Equipment,asset_group,NETWORK-EQUIPMENT-0133,Ubiquity Networks,UAP AC-PRO,18E829E9D6EE,available,1,units,SJP 4th A,,"{""source_file"":""Ubiquity.docx"",""source_files"":[""Ubiquity.docx""],""raw_remarks"":[""On Hand""],""original_quantity"":""15""}",2019-07-25,
,Network Equipment,asset,ICT Equipment,asset_group,NETWORK-EQUIPMENT-0134,Ubiquity Networks,UAP AC-PRO,18E829E9D6E5,available,1,units,SJP 4th A,,"{""source_file"":""Ubiquity.docx"",""source_files"":[""Ubiquity.docx""],""raw_remarks"":[""On Hand""],""original_quantity"":""15""}",2019-07-25,
,Network Equipment,asset,ICT Equipment,asset_group,NETWORK-EQUIPMENT-0135,Ubiquity Networks,Unifi Cloud Key,1930K 18E829B647CB – 3Q mhVR,available,1,units,SJP 4th A,,"{""source_file"":""Ubiquity.docx"",""source_files"":[""Ubiquity.docx""],""raw_remarks"":[""On Hand""],""original_quantity"":""2""}",2019-07-29,
,Network Equipment,asset,ICT Equipment,asset_group,NETWORK-EQUIPMENT-0136,Ubiquity Networks,Unifi Cloud Key,19 03K 18E829B65ED5 – 9fZuVj,available,1,units,SJP 4th A,,"{""source_file"":""Ubiquity.docx"",""source_files"":[""Ubiquity.docx""],""raw_remarks"":[""On Hand""],""original_quantity"":""2""}",2019-07-29,
,Network Equipment,asset,ICT Equipment,asset_group,NETWORK-EQUIPMENT-0137,Unifi AC MESH PRO,UAP-AC-M-PRO,b 4:fb :e 4:13:a 2:56,available,1,unit,SJP 4th A,,"{""source_file"":""Ubiquity.docx"",""source_files"":[""Ubiquity.docx""],""raw_remarks"":[""On Hand""],""original_quantity"":""1""}",2019-07-29,
,Network Equipment,asset,ICT Equipment,asset_group,NETWORK-EQUIPMENT-0138,Unifi Switch 16 150W,Managed PoE+ Gigabit Switch with SFP,18e8292B20E2,available,1,units,St. Therese G/F,,"{""source_file"":""Ubiquity.docx"",""source_files"":[""Ubiquity.docx""],""raw_remarks"":[""Functional""],""original_quantity"":""2""}",2019-08-23,
,Network Equipment,asset,ICT Equipment,asset_group,NETWORK-EQUIPMENT-0139,Unifi Switch 16 150W,Managed PoE+ Gigabit Switch with SFP,18E8292B1BE7,available,1,units,St. Therese G/F,,"{""source_file"":""Ubiquity.docx"",""source_files"":[""Ubiquity.docx""],""raw_remarks"":[""Functional""],""original_quantity"":""2""}",2019-08-23,
,Network Equipment,asset,ICT Equipment,asset_group,NETWORK-EQUIPMENT-0140,Unifi AC MESH PRO,UAP-AC-M-PRO,18E82910413E,available,1,units,St. Therese G/F,,"{""source_file"":""Ubiquity.docx"",""source_files"":[""Ubiquity.docx""],""raw_remarks"":[""Functional""],""original_quantity"":""2""}",2019-09-12,
,Network Equipment,asset,ICT Equipment,asset_group,NETWORK-EQUIPMENT-0141,Unifi AC MESH PRO,UAP-AC-M-PRO,18E8291042FC,available,1,units,St. Therese G/F,,"{""source_file"":""Ubiquity.docx"",""source_files"":[""Ubiquity.docx""],""raw_remarks"":[""Functional""],""original_quantity"":""2""}",2019-09-12,
,Network Equipment,asset,ICT Equipment,asset_group,NETWORK-EQUIPMENT-0142,Unifi AC MESH PRO,UAP-AC-M-PRO,E063DAB9D65A,available,1,units,St. Therese G/F,,"{""source_file"":""Ubiquity.docx"",""source_files"":[""Ubiquity.docx""],""raw_remarks"":[""Functional""],""original_quantity"":""5""}",2020-12-04,
,Network Equipment,asset,ICT Equipment,asset_group,NETWORK-EQUIPMENT-0143,Unifi AC MESH PRO,UAP-AC-M-PRO,E063DAB9D7BC,available,1,units,St. Therese G/F,,"{""source_file"":""Ubiquity.docx"",""source_files"":[""Ubiquity.docx""],""raw_remarks"":[""Functional""],""original_quantity"":""5""}",2020-12-04,
,Network Equipment,asset,ICT Equipment,asset_group,NETWORK-EQUIPMENT-0144,Unifi AC MESH PRO,UAP-AC-M-PRO,E063DAB9D780,available,1,units,St. Therese G/F,,"{""source_file"":""Ubiquity.docx"",""source_files"":[""Ubiquity.docx""],""raw_remarks"":[""Functional""],""original_quantity"":""5""}",2020-12-04,
,Network Equipment,asset,ICT Equipment,asset_group,NETWORK-EQUIPMENT-0145,Unifi AC MESH PRO,UAP-AC-M-PRO,E063DAB9D7B6,available,1,units,St. Therese G/F,,"{""source_file"":""Ubiquity.docx"",""source_files"":[""Ubiquity.docx""],""raw_remarks"":[""Functional""],""original_quantity"":""5""}",2020-12-04,
,Network Equipment,asset,ICT Equipment,asset_group,NETWORK-EQUIPMENT-0146,Unifi AC MESH PRO,UAP-AC-M-PRO,E063DAB9D790,available,1,units,St. Therese G/F,,"{""source_file"":""Ubiquity.docx"",""source_files"":[""Ubiquity.docx""],""raw_remarks"":[""Functional""],""original_quantity"":""5""}",2020-12-04,
,Network Equipment,asset,ICT Equipment,asset_group,NETWORK-EQUIPMENT-0147,Unifi AC MESH PRO,UAP-AC-M-PRO,78455870EB20,available,1,units,St. Therese G/F,,"{""source_file"":""Ubiquity.docx"",""source_files"":[""Ubiquity.docx""],""raw_remarks"":[""Functional""],""original_quantity"":""4""}",2022-03-17,
,Network Equipment,asset,ICT Equipment,asset_group,NETWORK-EQUIPMENT-0148,Unifi AC MESH PRO,UAP-AC-M-PRO,78455870EE40,available,1,units,St. Therese G/F,,"{""source_file"":""Ubiquity.docx"",""source_files"":[""Ubiquity.docx""],""raw_remarks"":[""Functional""],""original_quantity"":""4""}",2022-03-17,
,Network Equipment,asset,ICT Equipment,asset_group,NETWORK-EQUIPMENT-0149,Unifi AC MESH PRO,UAP-AC-M-PRO,78455870F740,available,1,units,St. Therese G/F,,"{""source_file"":""Ubiquity.docx"",""source_files"":[""Ubiquity.docx""],""raw_remarks"":[""Functional""],""original_quantity"":""4""}",2022-03-17,
,Network Equipment,asset,ICT Equipment,asset_group,NETWORK-EQUIPMENT-0150,Unifi AC MESH PRO,UAP-AC-M-PRO,78455870F6AF,available,1,units,St. Therese G/F,,"{""source_file"":""Ubiquity.docx"",""source_files"":[""Ubiquity.docx""],""raw_remarks"":[""Functional""],""original_quantity"":""4""}",2022-03-17,
,Computer Equipment,asset,ICT Equipment,asset_group,COMPUTER-EQUIPMENT-0192,APC,Back-UPS,3B1421X10113,available,1,unit,SHoJ Control Room,,"{""source_file"":""control room.docx"",""source_files"":[""control room.docx""],""raw_remarks"":[""Functional""],""original_quantity"":""1""}",,
,Network Equipment,asset,ICT Equipment,asset_group,NETWORK-EQUIPMENT-0151,Network Switch,Fortigate 200A,FG200A2105402854,available,1,unit,SHoJ Control Room,,"{""source_file"":""control room.docx"",""source_files"":[""control room.docx""],""raw_remarks"":[""Functional""],""original_quantity"":""1""}",,
,Telephony Equipment,asset,Communications Equipment,asset_group,TELEPHONY-EQUIPMENT-0003,Telephone,Yealink VOIP,4103814042418748,available,1,unit,SHoJ Control Room,,"{""source_file"":""control room.docx"",""source_files"":[""control room.docx""],""raw_remarks"":[""Functional""],""original_quantity"":""1""}",,
,Telephony Equipment,asset,Communications Equipment,asset_group,TELEPHONY-EQUIPMENT-0004,Microphone,"SENNHEISER , Mic2 FuncRm2, Wireless",,available,1,unit,SHoJ Control Room,,"{""source_file"":""control room.docx"",""source_files"":[""control room.docx""],""raw_remarks"":[""Functional""],""original_quantity"":""1""}",,
,Telephony Equipment,asset,Communications Equipment,asset_group,TELEPHONY-EQUIPMENT-0005,Microphone,"SENNHEISER , Mic1 FuncRm2, Wireless",,available,1,unit,SHoJ Control Room,,"{""source_file"":""control room.docx"",""source_files"":[""control room.docx""],""raw_remarks"":[""Functional""],""original_quantity"":""1""}",,
,Telephony Equipment,asset,Communications Equipment,asset_group,TELEPHONY-EQUIPMENT-0006,Microphone,"SENNHEISER , Mic1 FuncRm1, Wireless",,available,1,unit,SHoJ Control Room,,"{""source_file"":""control room.docx"",""source_files"":[""control room.docx""],""raw_remarks"":[""Functional""],""original_quantity"":""1""}",,
,Telephony Equipment,asset,Communications Equipment,asset_group,TELEPHONY-EQUIPMENT-0007,Microphone,"SENNHEISER , Mic1 FuncRm3, Wireless",,available,1,unit,SHoJ Control Room,,"{""source_file"":""control room.docx"",""source_files"":[""control room.docx""],""raw_remarks"":[""Functional""],""original_quantity"":""1""}",,
,Telephony Equipment,asset,Communications Equipment,asset_group,TELEPHONY-EQUIPMENT-0008,Microphone,"SENNHEISER , Mic2 FuncRm3, Wireless",,available,1,unit,SHoJ Control Room,,"{""source_file"":""control room.docx"",""source_files"":[""control room.docx""],""raw_remarks"":[""Functional""],""original_quantity"":""1""}",,
,Telephony Equipment,asset,Communications Equipment,asset_group,TELEPHONY-EQUIPMENT-0009,Microphone,SENNHEISER,,available,1,unit,SHoJ Control Room,,"{""source_file"":""control room.docx"",""source_files"":[""control room.docx""],""raw_remarks"":[""Functional""],""original_quantity"":""1""}",,
,Telephony Equipment,asset,Communications Equipment,asset_group,TELEPHONY-EQUIPMENT-0010,Microphone Stand,Samson,BL2G2092,available,1,unit,SHoJ Control Room,,"{""source_file"":""control room.docx"",""source_files"":[""control room.docx""],""raw_remarks"":[""Functional""],""original_quantity"":""1""}",,
,Telephony Equipment,asset,Communications Equipment,asset_group,TELEPHONY-EQUIPMENT-0011,Microphone Stand,Samson,BL2G2089,available,1,unit,SHoJ Control Room,,"{""source_file"":""control room.docx"",""source_files"":[""control room.docx""],""raw_remarks"":[""Functional""],""original_quantity"":""1""}",,
,Telephony Equipment,asset,Communications Equipment,asset_group,TELEPHONY-EQUIPMENT-0012,Microphone Stand,"Samson, Mic2 FuncRm2 Complete D",BL2G2093,available,1,unit,SHoJ Control Room,,"{""source_file"":""control room.docx"",""source_files"":[""control room.docx""],""raw_remarks"":[""Functional""],""original_quantity"":""1""}",,
,Telephony Equipment,asset,Communications Equipment,asset_group,TELEPHONY-EQUIPMENT-0013,Microphone Stand,"Samson, Mic1 FuncRm1 for Speaker Complete C",BL2G2090,available,1,unit,SHoJ Control Room,,"{""source_file"":""control room.docx"",""source_files"":[""control room.docx""],""raw_remarks"":[""Functional""],""original_quantity"":""1""}",,
,Telephony Equipment,asset,Communications Equipment,asset_group,TELEPHONY-EQUIPMENT-0014,Microphone Stand,"Samson, Mic1 FuncRm3 Complete E",BL2G2091,available,1,unit,SHoJ Control Room,,"{""source_file"":""control room.docx"",""source_files"":[""control room.docx""],""raw_remarks"":[""Functional""],""original_quantity"":""1""}",,
,Telephony Equipment,asset,Communications Equipment,asset_group,TELEPHONY-EQUIPMENT-0015,Microphone Stand,"Samson, Mic1 FuncRm1 Complete A",BL2G2094,available,1,unit,SHoJ Control Room,,"{""source_file"":""control room.docx"",""source_files"":[""control room.docx""],""raw_remarks"":[""Functional""],""original_quantity"":""1""}",,
,Audio Visual Equipment,asset,ICT Equipment,asset_group,AUDIO-VISUAL-EQUIPMENT-0014,Viewsonic Monitor,LCD / Black,T6Q131341520,available,1,unit,SHoJ Control Room,,"{""source_file"":""control room.docx"",""source_files"":[""control room.docx""],""raw_remarks"":[""Functional""],""original_quantity"":""1""}",,
,Computer Equipment,asset,ICT Equipment,asset_group,COMPUTER-EQUIPMENT-0193,System Unit,Clone / Black,,available,1,unit,SHoJ Control Room,,"{""source_file"":""control room.docx"",""source_files"":[""control room.docx""],""raw_remarks"":[""Functional""],""original_quantity"":""1""}",,
,Computer Equipment,asset,ICT Equipment,asset_group,COMPUTER-EQUIPMENT-0194,Keyboard,Logitech / Black,D61010013544,available,1,unit,SHoJ Control Room,,"{""source_file"":""control room.docx"",""source_files"":[""control room.docx""],""raw_remarks"":[""Functional""],""original_quantity"":""1""}",,
,Computer Equipment,asset,ICT Equipment,asset_group,COMPUTER-EQUIPMENT-0195,Mouse,Imation / Black,,available,1,unit,SHoJ Control Room,,"{""source_file"":""control room.docx"",""source_files"":[""control room.docx""],""raw_remarks"":[""Functional""],""original_quantity"":""1""}",,
,Audio Visual Equipment,asset,ICT Equipment,asset_group,AUDIO-VISUAL-EQUIPMENT-0015,Speaker,Vision / Black,,available,1,unit,SHoJ Control Room,,"{""source_file"":""control room.docx"",""source_files"":[""control room.docx""],""raw_remarks"":[""Functional""],""original_quantity"":""1""}",,
,General Equipment,asset,ICT Equipment,asset_group,GENERAL-EQUIPMENT-0012,Allen & Heath,ZED 22 FX / Black,Z22FXX302107,available,1,unit,SHoJ Control Room,,"{""source_file"":""control room.docx"",""source_files"":[""control room.docx""],""raw_remarks"":[""Functional""],""original_quantity"":""1""}",,
